31.86394	120.54145
31.8624	120.54357
31.86299	120.54039
31.86352	120.54996
31.86351	120.54505
31.85568	120.54213
31.85502	120.54175
31.85896	120.54297
31.86089	120.53804
31.86046	120.53731
31.85912	120.53633
31.85845	120.54275
31.85889	120.53948
31.85918	120.53736
31.85918	120.53747
31.85355	120.54595
31.85248	120.54679
31.85278	120.54688
31.852	120.54667
31.85359	120.54711
31.85784	120.54821
31.87091	120.55038
31.87066	120.55123
31.8737	120.55125
31.85875	120.54702
31.85933	120.54714
31.85794	120.54741
31.88067	120.53698
31.87213	120.54073
31.87148	120.54116
31.8684	120.53978
31.86701	120.53961
31.86656	120.54307
31.86643	120.54512
31.87599	120.54672
31.87134	120.54013
31.86668	120.53948
31.8698	120.545
31.86925	120.54245
31.86793	120.54282
31.86844	120.54935
31.8694	120.54622
31.87387	120.53414
31.87258	120.53984
31.87291	120.54048
31.87567	120.53962
31.86511	120.53881
31.86534	120.53774
31.86871	120.53603
31.88159	120.51434
31.88767	120.51068
31.84773	120.51348
31.84744	120.51389
31.84528	120.51026
31.84627	120.51169
31.84683	120.51311
31.83673	120.54
31.85414	120.58731
31.85414	120.58707
31.84317	120.5755
31.84048	120.59056
31.84745	120.51389
31.85907	120.58879
31.84115	120.58667
31.87141	120.59258
31.69027	120.71385
31.81381	120.65099
31.81669	120.65317
31.81438	120.65715
31.81668	120.64949
31.81402	120.64045
31.80775	120.69607
31.79437	120.76486
31.75428	120.67216
31.75392	120.6721
31.75187	120.66886
31.75077	120.66849
31.75815	120.67397
31.80743	120.69953
31.80716	120.70132
31.80657	120.70423
31.80683	120.70391
31.75417	120.67765
31.81644	120.64213
31.8194	120.64241
31.82062	120.64142
31.82386	120.64155
31.81085	120.64758
31.76141	120.63462
31.78606	120.62929
31.75738	120.63122
31.80758	120.70089
31.80813	120.69734
31.77679	120.66937
31.77515	120.66926
31.8255	120.54522
31.81515	120.55759
31.81801	120.55304
31.81649	120.55158
31.82593	120.54203
31.81483	120.55547
31.80017	120.55214
31.78675	120.6291
31.758	120.63072
31.81664	120.6391
31.81353	120.64111
31.81376	120.63981
31.81385	120.64137
31.8177	120.63432
31.78969	120.62372
31.78852	120.62474
31.7885	120.62736
31.79937	120.58467
31.90067	120.73529
31.89842	120.7329
31.788	120.62903
31.87404	120.55589
31.87792	120.55045
31.8678	120.54405
31.85461	120.63144
31.85079	120.63265
31.85834	120.63442
31.85411	120.63769
31.87413	120.67359
31.88126	120.66535
31.87858	120.66654
31.84177	120.7283
31.8805	120.66696
31.88077	120.66663
31.86428	120.55802
31.88003	120.55048
31.8732	120.55794
31.86622	120.5426
31.86589	120.56059
31.86043	120.55709
31.86149	120.55747
31.85669	120.55628
31.85717	120.55635
31.85587	120.55695
31.85186	120.56172
31.66881	120.7546
31.73966	120.80519
31.74471	120.80549
31.7425	120.80006
31.70539	120.87139
