31.64372	120.76599
31.300982371234	120.54836440187
31.25775	120.545
31.30994	120.62412
31.32397	120.6782
31.3114	120.62839
31.30882	120.63113
31.05739	120.39535
31.30864	120.62589
31.16188	120.6451
31.31928	120.71414
31.31508	120.63355
31.31927	120.71414
31.31748	120.58755
31.29007	120.62423
31.29578	120.58206
31.31116	120.6249
31.30709	120.62249
31.30921	120.62143
31.31028	120.62113
31.30982	120.62173
31.25771	120.51651
31.26676	120.63249
31.112453	120.849205
31.35041	120.62564
31.281778	120.549446
31.311729	120.630554
31.312953	120.630802
31.869820056	120.51457928
31.3414651574	120.614300025
31.309608522	120.62457564
31.309927426	120.59975278
31.309763089	120.598408455
31.339359283	120.82305145
31.306949615	120.56397247
31.2884510467	120.548848009
31.381799697	120.94300079
31.314303927	120.74189098
31.3165535796	120.633074788
31.643558775	120.74150793
31.158345	120.71896
31.6495933850628	120.758574023313
31.3114490509	120.60231781
31.374559402	120.63777923
31.2897547704	120.655439672
31.466014	120.667148
31.216916	120.587951
31.2889765411	120.558508588
31.303218	120.606424
31.279010772	120.62731933
31.284731968	120.543661
31.317789077	120.65727233
31.329780578	120.57971954
31.3105506897	120.621788025
31.305170059	120.65820312
31.318540573	120.64930725
31.313009	120.728386
31.315809249	120.66497039
31.2963184398	120.697241063
31.321329583	120.71111226
31.311059951	120.56481933
31.264451373	120.59996878
31.2763457755	120.74160783
31.316094	120.682805
31.36497776	120.64007378
31.341126735966	120.82207197955
31.459405971423	121.13673429101
31.3109	120.624
31.3179204539635	120.628194653842
31.114709	120.844961
31.317837	120.665739
