31.32526	120.69904
31.29595	120.69279
31.30703	120.62523
31.30354	120.68218
31.3302	120.69668
31.06186	120.36204
31.29796	120.49062
31.11834	120.30702
31.37118	120.48048
31.31722	120.67415
31.25225	120.57657
31.29646	120.67198
31.33008	120.58051
31.32787	120.61122
31.48046	120.77213
31.29672	120.66326
31.3194	120.71341
31.27621	120.44952
31.31122	120.62127
31.19006	120.36241
31.25035	120.75101
31.29638	120.67968
31.09434	120.28922
31.26557	120.72759
31.35265	120.51753
31.36125	120.7627
31.19422	120.51724
31.08183	120.36751
31.08366	120.37267
31.04612	120.39224
31.33439	120.40373
31.30646	120.55282
31.25588	120.53036
31.30253	120.61687
31.31891	120.55106
31.27497	120.87458
31.26902	120.86868
31.28945	120.45752
31.1065	120.30204
31.46883	120.6608
31.32863	120.75538
31.40429	120.78886
31.29349	120.63759
31.21919	120.43626
31.30623	120.67855
31.29965	120.64638
31.1207	120.2651
31.23724	120.48364
31.29666	120.72574
31.33824	120.34618
31.30727	120.65134
31.04703	120.36639
31.38251	120.75945
31.3718	120.797
31.37182	120.48991
31.16761	120.33882
31.31927	120.71696
31.2108	120.58507
31.33351	120.34636
31.2671417990011	120.750712679901
31.1546	120.63926
31.25519	120.6295
31.32545	120.7207
31.30969	120.63765
31.3052	120.64404
31.21895	120.60428
31.31261	120.67148
31.06444	120.29434
31.25381	120.58807
31.22447	120.60382
31.30102	120.62108
31.36844	120.46002
31.30423	120.65215
31.27035	120.73161
31.32848	120.6443
31.27152	120.73834
31.33503	120.42907
31.43334	120.70121
31.12903	120.24721
31.29358	120.46408
31.27033	120.50685
31.28379	120.50295
31.14961	120.32936
31.29547	120.38573
31.29902	120.63431
31.29934	120.63254
31.19597	120.56011
31.20006	120.5499
31.20766	120.55688
31.20573	120.54818
31.20969	120.55326
31.43231	120.44134
31.46299	120.64689
31.07101	120.27207
31.09651	120.27534
31.25599	120.5107
31.287	120.664
31.09169	120.25632
31.30605	120.65856
31.28562	120.61409
31.15631	120.50763
31.3613	120.71686
31.35666	120.70466
31.32519	120.59301
31.28038	120.63759
31.12701	120.85064
31.18079	120.90362
30.91677	120.50029
31.49176	120.82182
31.28861	120.43007
31.42307	120.89347
31.70177	120.7087
31.28461	120.65669
31.47682	120.73381
31.71336	120.96258
31.19342	120.50861
31.29903	121.11821
31.22501	120.46643
31.37072	120.77449
31.35078	120.63661
31.49231	120.8225
31.54861	120.78502
31.21257	120.37077
31.32354	120.44774
31.28902	120.43084
31.21573	121.05261
31.19411	120.50904
31.4966	121.14196
31.13119	120.74114
31.55166	120.87913
31.5368	120.79121
31.28663	120.79724
31.58088	121.07419
31.28021	120.85752
31.24804	120.86632
31.36919	120.77498
31.32885	120.6187
31.28833	120.62799
31.78367	121.00112
31.307325	120.658134
31.265691	120.721244
31.32567608	120.69658029
31.302957	120.655891
31.151027	120.728294
31.488074	120.814775
31.160145	120.617683
31.312963	120.585784
31.328677	120.643211
31.154533	120.723774
31.332437	120.628464
31.381468	120.832745
31.285205	120.729634
31.302299	120.682715
31.325714	120.44403
31.335229583195	121.044296168621
31.473136702	121.09847985
31.384392228	121.03345936
31.3200374337	121.076971764
31.329954	120.621518
31.4507760486	120.77362045
31.126911448	120.85065038
31.368147	120.958602
31.4202476069	120.894072788
31.674895831	120.75538175
31.206476112	120.37124269
31.028613193	120.60224308
31.62776947	120.74342346
31.414436955	121.04841451
31.221102756	120.48161928
31.119667053	119.94494628
31.3101100922	120.642082214
31.279513722	120.63852078
31.379666006	120.86088585
31.60493879	121.03905935
31.285729124	120.65803827
31.351463706	120.95697234
31.136216005	120.6649544
30.885258176	120.68217592
31.536776	120.791158
31.496609	121.141968
31.8532557769	120.557522433
31.3400411369	120.954456021
31.38377402	120.51134341
31.357439302	120.56598907
31.1936120752	120.51533317
31.3697749	120.77148246
31.329946106	120.61081616
31.286958648	121.1454005
31.419028064	120.64537325
31.283603555	121.14831185
31.341116179	120.71492091
31.366122969	120.958582384
31.330671167	120.61080299
31.493602752	121.1467514
31.605474472	121.03943634
31.350255089	120.63685905
31.348853	120.835595
31.368038662	120.72005299
31.4662900742	120.710450721
31.157454	120.654663
31.3120098114	120.67237854
31.369711438	120.77175072
31.3822299669	120.714353992
31.330815167	120.61110999
31.33082191	120.60675878
31.311689273	121.09588976
31.3530355698	120.955977365
31.323707936	120.68778597
31.370987725	120.70830399
31.329414877	120.61503978
31.2988007542	121.118661761
31.367345388	120.79007672
31.2188334455	120.432746044
31.36661648	120.95459608
31.15206543	120.71874376
31.36683404	120.9587576
31.55953098	121.06828478
31.2992601038	120.724657263
31.3122088599	120.64984266
31.323170646	120.44963027
