31.2392283969058,120.51500929521,1
31.2398297426574,120.515909640108,1
31.2400758617375,120.515644621743,1
31.2401009611956,120.515682763349,1
31.2404613266254,120.514833528403,1
31.2404654798491,120.514886729178,1
31.2404824955628,120.514894758111,1
31.2405375818333,120.514932897681,1
31.2405806128211,120.513240475976,1
31.2405846345658,120.513248506195,1
31.2405865865566,120.513232444921,1
31.2405866101096,120.513240475475,1
31.2405976492988,120.513255531842,1
31.2406187516701,120.513293675198,1
31.2408203483352,120.513187253501,1
31.2409628423355,120.514745152504,1
31.2413620469406,120.514534321544,1
31.2418700242392,120.625621271461,1
31.2418790080594,120.62563225898,1
31.2425349972447,120.51027898625,1
31.2425380077873,120.510283001431,1
31.2427262879069,120.509058270463,1
31.2427542514447,120.509050237149,1
31.2428370820658,120.515804996256,1
31.2428910134331,120.507647807206,1
31.2429611822055,120.5090582508,1
31.242971359895,120.51420493995,1
31.243046099238,120.509043185617,1
31.2430662722099,120.509104420085,1
31.243083333169,120.509127507689,1
31.24312647523,120.510192604926,1
31.243144446045,120.514603434901,1
31.2431524863717,120.514618491212,1
31.2431818829771,120.641004385421,1
31.2435481750472,120.624790009635,1
31.2435932696131,120.624683116423,1
31.243656274513,120.624652143214,1
31.243670251109,120.62466812561,1
31.2438581657915,120.639967976404,1
31.2438740040238,120.624812959335,1
31.243874012624,120.624804967616,1
31.2438869981917,120.624812958278,1
31.2439694933679,120.516122095195,1
31.2439697292658,120.640874529072,1
31.2440080996459,120.509188666383,1
31.2440299370092,120.514222920046,1
31.2440830213877,120.625628084006,1
31.2441594729198,120.505649952227,1
31.2442175957743,120.5158510549,1
31.2442305081714,120.638292539328,1
31.2442744158308,120.515797849871,1
31.2443169832326,120.64060792618,1
31.2443684563472,120.62418056638,1
31.2444356156104,120.640812590062,1
31.2445011911558,120.514724781189,1
31.2445011940826,120.514725784986,5
31.2445174976694,120.638886606162,1
31.2445624950574,120.639541586958,1
31.2446148446347,120.625572100513,2
31.2446743530405,120.639602482751,1
31.2446815821837,120.512157003835,1
31.2446990324988,120.639807160359,1
31.244869949805,120.641118065114,1
31.2449354772731,120.512159994116,1
31.2449623971857,120.639487638451,1
31.2450339487595,120.624378311558,1
31.2450508593918,120.624455231699,1
31.2451451068114,120.509800428143,1
31.2452425260856,120.625606013193,1
31.2452568027384,120.64301493477,1
31.2452618964136,120.630368478964,1
